"soda_id","title","type","description","updated_at","page_views_total","domain_category"
"7z3a-ched","Automatic Public Toilets","dataset","This dataset contains the location of operational Automatic Public Toilets","2026-03-24T15:33:25.000Z",772,NA
"jakx-zd39","Waterfront Public Access Areas (WPAAs) - Map","map","Waterfront Public Access Areas (WPAAs) are privately owned waterfront zoning lots where
publicly accessible open space is provided to and along the shoreline for public enjoyment, as
shown on the NYC ","2024-07-03T16:56:07.000Z",771,"Recreation"
"6njb-jmjq","DPR_ParkingLots_001","dataset","Directory of Parking Lots","2024-02-02T18:45:25.000Z",770,"City Government"
"kpv8-upnp","Historical Medallion Drivers – Passenger Assistance Trained 2019-2020","dataset","This list contains information on the status of current medallion drivers who had completed Passenger Assistance Training. This list is accurate to the date and time represented in the Last Date Updat","2022-05-09T22:28:13.000Z",769,"Transportation"
"6wp7-y8uw","NYC Parks Sectors Map","map","In order to appropriately manage City parks and allocate resources, NYC Parks has implemented three tiers of management [below the Borough level]. These three tiers can be represented as administrativ","2026-05-18T13:37:15.000Z",768,"City Government"
"f9a8-4jby","2017 Diversity Report - Diversity Efforts","dataset","","2024-11-26T23:08:23.000Z",765,"Education"
"mju7-rqph","Heroes of the Month","dataset","List of honorees who have displayed bravery.","2021-06-29T14:47:57.000Z",765,"City Government"
"khqt-g67n","Independent Budget Office: NYC COVID 19 Cumulative Spending by Expense Type","dataset","Aggregation of all city-funded encumbrances coded by agencies as being related to the COVID-19 pandemic, allocated to IBO-defined expense types. This data was collected from March 10, 2020 through Jun","2022-05-09T22:27:51.000Z",764,NA
"pnpe-ubtz","Citywide Hard to Reach Know Your Rights Engagements","dataset","List of all Citywide Hard to Reach Know Your Rights conducted by MOIA partners. This dataset include event information such as date/time, borough, zip code, primary language, languages, total attendee","2024-01-31T17:34:47.000Z",764,"Social Services"
"mx2v-5myb","2001 Orthoimagery Manhattan","href","The Department of Information Technology and Telecommunications, GIS Unit, is providing the raw orthoimagery for download. This orthoimagery is used to create the Aerial Photography Tile Layer service","2022-09-23T19:23:05.000Z",763,"City Government"
"pjwi-qd2x","Broadband Adoption and Infrastructure by State Assembly District","dataset","Key indicators of broadband adoption, service and infrastructure in New York City by State Senate District
</p>
<b>Data Limitations:</b> Data accuracy is limited as of the date of publication and by","2022-09-23T19:23:10.000Z",760,"City Government"
"axvu-zc97","CSC Appeals Filed in Calendar Year","dataset","A list of all appeals filed with the Civil Service Commission in CYs beginning from CY 2014. This list includes both Civil Service Law Section 50 Disqualification Appeals and Civil Service Law Section","2026-02-10T21:38:35.000Z",760,"City Government"
"sxwi-583e","Housing Database by NTA (Map)","map","Net change in housing units arising from new buildings, demolitions, or alterations for NYC NTAs since 2010. The NYC Department of City Planning’s (DCP) <a href=""https://www1.nyc.gov/site/planning/dat","2026-03-16T16:52:00.000Z",758,"Housing & Development"
"29bv-qqsy","2015 2016 Student Discipline Annual Report - GRADE LEVEL","dataset","Student Discipline Annual Report - GRADE LEVEL","2024-11-26T23:09:41.000Z",758,"Education"
"xk6g-r83g","FY2017 MMR Agency Services and Goals","dataset","Goals and services for agencies as defined by the Mayor's Management Report (MMR).","2022-05-09T22:27:35.000Z",758,"City Government"
"e6t3-7z92","2016-2017 Student Discipline Annual Report - Students In Temporary Housing","dataset","Student discipline annual report for students in temporary housing aggregated by removals, principal and/or superintendent intervention and expulsions.","2024-11-26T23:10:58.000Z",757,"Education"
"uf8p-ervp","Legislation","dataset","List of MBPO sponsored Legislation","2022-05-09T22:27:07.000Z",757,"City Government"
"ce3f-jkdg","2011 - 2012 YABC Progress Report","dataset","New York City Department of Education 2011- 2012 YABC Progress Report.","2024-11-26T23:16:20.000Z",757,"Education"
"3dnj-u3x8","Internet Service Providers (ISPs) Offering Commercial Broadband in New York City - Dec 2016","dataset","List of Internet Service Providers (ISPs) offering commercial broadband service in New York City as of Dec. 2016, according to data made publicly available by the Federal Communications Commission.","2022-09-23T19:23:10.000Z",755,"Social Services"
"xk8i-qnua","NYC Office of The Comptroller: Cash Balance Projections","href","This data set provides both inflow and outflow cash projections for quarterly periods plus historical daily cash balances and projected daily cash balances for the next quarter","2024-10-30T14:28:37.000Z",755,"City Government"
"bhci-bpwh","BOUNDARY","dataset","This line-based spatial data represents the Boundary Lines that exist in the <a href=""https://data.cityofnewyork.us/browse?Data-Collection_Data-Collection=Department+of+Finance+Digital+Tax+Map&sortBy=","2026-05-01T20:54:16.000Z",753,"City Government"
"j39j-zq32","2016-17 Co-Location Reporting","dataset","","2024-11-26T23:09:26.000Z",752,"Education"
"dpfn-5ihn","Parks Syringe Disposal Kiosks Map","map","• One line of data represents single syringe collection kiosk location, its capacity, how it is mounted, and when it was installed.
• Data is collected via an ArcGIS Online web application.
• Data is ","2026-05-05T18:57:52.000Z",751,"Public Safety"
"x882-mwt5","Verified Locations for NYC City-Funded Social Service Contracts - Providers","dataset","Providers that have contracts with the City to deliver social services.","2021-05-13T19:45:51.000Z",751,"City Government"
"n2rw-tynt","2017- 2018 Class Size Report District Middle And High School Class Size Distribution","dataset","2017- 2018 Class Size Report District Middle And High School Class Size Distribution","2024-11-26T23:17:37.000Z",751,"Education"
"e6ph-9uv7","Brooklyn Borough President's Office Legislation - Passed","dataset","List of legislation that was sponsored by the Borough President and passed.","2022-05-09T22:20:31.000Z",749,"City Government"
"dbs9-fgqs","2015-16 Demographic Data - Admissions Methods","dataset","","2024-11-26T23:14:54.000Z",747,"Education"
"sm2x-35i7","VZV Turn Traffic Calming","dataset","Intersections where DOT installs traffic calming measures that guide drivers to turn left or right at a safer speed and angle, as well as increase visibility for pedestrians in the crosswalk. 

For ","2026-05-01T10:29:01.000Z",747,"Transportation"
"mfz4-pj9t","RFP Summary by Agency and Fiscal Year","dataset","","2021-07-20T14:29:10.000Z",745,"City Government"
"duk5-k5fk","NYC COVID 19 Spending by Agency by Expense Description","dataset","Aggregation of all city-funded encumbrances coded by agencies as being related to the COVID-19 pandemic, allocated to FMS defined expense types.
This data was collected from March 10, 2020 through Jun","2022-07-19T13:16:30.000Z",744,"City Government"
"pkey-4ytr","Holiday Construction Embargo- Intersection (Map)","map","This dataset shows all street intersections with active construction embargo during the holiday season from November to January. For a list of all event construction embargo (including historical data","2025-12-08T20:25:18.000Z",743,NA
"qj7d-vb9s","BOA and Community Brownfield Planning Areas - BOA Studies","dataset","GIS shapefiles showing the areas in NYC where community-based organizations have conducted planning studies or used OER community brownfield pre-development grants","2024-01-31T17:32:47.000Z",742,"Environment"
"nsqj-6wg3","DCM_StreetNameChanges_Lines","dataset","The Digital City Map (DCM) data represents street lines and other features shown on the City Map, which is the official street map of the City of New York. The City Map consists of 5 different sets of","2024-11-01T20:22:27.000Z",739,"City Government"
"2a5m-z82r","2014 Orthoimagery Manhattan","href","The Department of Information Technology and Telecommunications, GIS Unit, is providing the raw orthoimagery for download. This orthoimagery is used to create the Aerial Photography Tile Layer service","2022-09-23T19:23:03.000Z",735,"City Government"
"u4hi-kt3x","2010 Gen Ed Survey Data","dataset","To understand the perceptions of families, students, and teachers regarding their school.  School leaders use feedback from the survey to reflect and make improvements to schools and programs. Also, r","2024-11-26T23:15:52.000Z",735,"Education"
"9a6i-gcns","Street Direction Change Requests (2019 - Present)","dataset","This dataset contains requests for street direction changes within the five boroughs of New York City. It does NOT contain information on closures or temporary re-routing due to construction or specia","2026-03-23T16:15:17.000Z",733,"Transportation"
"udss-6pus","2017 Public Data File Student","dataset","2017 NYC School Survey Student data for all schools; To understand the perceptions of families, students, and teachers regarding their school.  School leaders use feedback from the survey to reflect a","2024-11-26T23:08:41.000Z",733,"Education"
"gnum-kz6r","2017-2018 Computer Science Report LL177","dataset","Local Law 177 enacted in 2016 requires the Department of Education of the New York City School District to submit to the Council an annual report concerning computer science education for the prior sc","2024-11-26T23:15:48.000Z",733,"Education"
"29ry-u5bf","2017 Diversity Report K-8 - School","dataset","","2024-11-26T23:16:38.000Z",730,"Education"
"87hk-978a","2015 2016 EMS Transports Final 6 Months","dataset","Annual Report on EMS Transports","2024-11-26T23:04:15.000Z",729,"Education"
"idat-aemv","Department of Veterans' Services Clients","dataset","A compilation of the agency's client demographics that is collected through case management system. Each record represents a client's record handled by the DVS Direct Services. This dataset provides i","2024-07-16T16:42:44.000Z",728,"Social Services"
"dtmw-avzj","Capacity Projects in Process Site Locations","dataset","Capacity Projects in Process Site Locations","2026-03-26T16:49:56.000Z",728,"Education"
"ic46-fvh8","NYC Climate Budgeting Report: Avoided Health Events By NTA (Archived)","dataset","This dataset contains the estimated number of cumulative health events avoided per neighborhood tabulation area (NTA) resident due to reductions in fine particulates or particulate matter less than 2.","2025-05-19T13:33:28.000Z",727,"City Government"
"tt8e-a9vn","Department for the Aging (NYC Aging) - Reported Expenditures","dataset","The Department for the Aging (NYC Aging) provides a wide array of services to older adults (age 60 and older) in the five boroughs of New York City. To accomplish this, NYC Aging contracts out to exte","2025-07-10T16:52:11.000Z",727,"Social Services"
"s84u-yh9q","2020 Census Blocks (water areas included) - Mapped","map","2020 Census Blocks (water areas included) from the US Census for New York City. These boundary files are derived from the US Census Bureau's TIGER data products and have been geographically modified t","2026-03-09T21:05:00.000Z",726,"City Government"
"h2wd-pfdx","Forestry Inspections","map","Record of Forestry inspections for NYC Parks & Recreation. Inspections are initiated by a service request or internal process and may result in a work order. 

Inspections are used to record field obs","2026-05-19T16:21:39.000Z",725,"Environment"
"bdha-6eqy","POST_OFFICE","dataset","Post Office","2024-02-02T18:45:26.000Z",722,"City Government"
"xqea-6ihi","2018 - 2019 Co-Location Report","dataset","Academic and demographic information on co-located schools. Data in the Co-Location Report pertains to the 2018-19 school year except for Graduation rates, which pertain to the 2017-18 school year","2024-11-26T23:08:45.000Z",720,"Education"
"naib-xtez","2017-2018 Student Discipline Annual Report - D Code","dataset","Student discipline aggregated by discipline code.","2024-11-26T23:12:54.000Z",717,"Education"
"hdpu-mku8","2014 - 2015 Parent School Survey Data","dataset","2015 NYC School Survey parent data for all schools
To understand the perceptions of families, students, and teachers regarding their school.  School leaders use feedback from the survey to reflect an","2024-11-26T23:05:18.000Z",715,"Education"
"mfxb-aygx","Shapefiles of BOA and Community Brownfield Planning Areas - OER Community Grant Projects","dataset","GIS shapefiles showing the areas in NYC where community-based organizations have conducted planning studies or used OER community brownfield pre-development grants.","2024-01-31T17:31:42.000Z",715,"Environment"
"wxmz-2gii","ENDGBV In Focus: Survey Findings from the New York City Healthy Relationship Training Academy - Differences by Participant Age and Gender","dataset","This data set contains pre and post workshop survey level data of Signature workshops conducted by the New York City Healthy Relationship Academy between 2005 and 2017.","2024-01-31T19:04:27.000Z",714,"Public Safety"
"r354-7m36","2021_Prelim_Distribution_ClassSize_District","dataset","2021 Preliminary class size distribution aggregated by district","2024-11-26T23:12:49.000Z",713,"Education"
"ipu7-kigb","ENDGBV in Focus: Outreach Campaigns and Activities, 2018-2019","dataset","The data set contains information on outreach activities conducted by staff of the Mayor's Office to End Domestic and Gender-Based Violence (ENDGBV) in calendar year 2018 and 2019. Outreach Coordinato","2024-01-31T19:07:27.000Z",713,"Social Services"
"3t6s-yb67","Verified Locations for NYC City-Funded Social Service Contracts - Programs","dataset","Program information funded by social service contracts.","2021-05-13T19:35:23.000Z",710,"City Government"
"7n9x-tbtd","NYC Climate Budgeting Report: Resiliency Exposure Forecast - Coastal Flooding","dataset","The Resiliency Exposure Forecast for Coastal Flooding serves as an effort to evaluate the scope of planned adaption initiatives and their potential to reduce exposure to storm-surge and tidal flooding","2026-05-19T17:54:45.000Z",709,"Environment"
"n9yn-6q3f","2015 2016 Student Discipline Annual Report - R P S TOTALS","dataset","Student Discipline Annual Report - Removals Principals/Supt TOTALS","2024-11-26T23:17:50.000Z",709,"Education"
"hzd8-k2vv","Business Improvement District (BID) Trends Report (FY24)","dataset","","2025-09-30T18:28:11.000Z",704,"Business"
"5yfv-9hkp","State Assembly Districts","dataset","New York State Assembly District boundaries for New York City clipped to the shoreline.

All previously released versions of this data are available on the <a href=""https://www.nyc.gov/content/plannin","2026-03-09T20:44:20.000Z",704,"City Government"
"6uh5-5j7x","Watershed Water Quality - Limnology Qualifiers","dataset","Qualifiers, notes, and additional information regarding the sample data provided or omitted.","2025-05-08T20:26:31.000Z",703,"Environment"
"mpg8-b8s5","Class Size Reduction Projects","dataset","Class Size Reduction Projects","2023-05-03T18:29:29.000Z",702,"Education"
"v988-8fd7","NYC Climate Budgeting Report: Forecasted Avoided Health Events","dataset","This dataset contains the cumulative estimated health benefits due to reductions in fine particulates or particulate matter less than 2.5 micrometers in diameter (PM2.5) from 2023 to 2050. The Mayor’s","2026-04-21T13:02:01.000Z",702,"City Government"
"wspa-cuqk","2015 - 2016 Demographic Snapshot","dataset","Report on Demographic Snapshot data in New York City Pubic School.","2024-11-26T23:09:49.000Z",701,"Education"
"y4pq-zdn5","NYC Floating Rate Exposure","dataset","This dataset provides detail into the City's floating rate exposure. The data is represented in millions and will be updated twice per year in the Preliminary and Executive Budgets.","2026-05-19T14:19:10.000Z",701,"City Government"
"22rr-ujq3","2016-2017 Student Discipline Annual Report - ELL","dataset","Student discipline annual report for English language learner aggregated by removals, principal and/or superintendent intervention and expulsions.","2024-11-26T23:15:04.000Z",697,"Education"
"kivi-tmb3","2015-2016 Demographic Data - Grades 9-12 School","dataset","Report on Demographic Data in New York City Public Schools In Response to Local Law No. 59 2016
Notes  ""Enrollment counts are based on the October 31st Audited Register for 2015.""","2024-11-26T23:15:42.000Z",699,"Education"
"jtus-srrj","2019 Public Data File - Parents","dataset","Data represents feedback on learning environment from families.  Aids in facilitating the understanding of families perceptions of students, teachers, environment of their school. The survey is aligne","2024-11-26T23:12:07.000Z",698,"Education"
"5mb3-padx","Citywide Mobility Survey - Household 2024","dataset","The Citywide Mobility Survey (CMS) is NYC DOT's annual travel survey to assess the travel behavior, preferences, and attitudes of NYC residents. It is composed of 5 linked data tables. For further inf","2026-04-01T14:23:12.000Z",698,"Transportation"
"ees7-4ufv","NYC Planimetric Database: Median","dataset","Planimetric basemap layer containing median features, which includes medians, traffic islands, ""Jersey Barriers"", and painted areas that are used to separate traffic flow.			

Please see the following","2025-12-10T16:28:48.000Z",697,"Transportation"
"8jzu-ady5","2019-20 Demograhic Snapshot - District","dataset","Student demographic and enrollment data by district from 2015-16 through 2019-20.","2024-11-26T23:11:08.000Z",694,"Education"
"3qwy-zqtv","Watershed Water Quality - Keypoint Qualifiers","dataset","Qualifiers, notes, and additional information regarding the sample data provided or omitted.","2025-05-08T20:20:40.000Z",693,"Environment"
"ue2e-9jm2","NYC Planimetric Database: Public Plazas","dataset","Planimetric basemap layer containing public plazas features.			

Please see the following link for additional documentation- https://github.com/CityOfNewYork/nyc-planimetrics/blob/master/Capture_Rules","2025-12-10T16:13:49.000Z",693,"Transportation"
"5mxw-kxpt","BP Appointments - Community Education Councils (CECs)","dataset","This data set represents the Borough President  CEC's appointees. Community Education Councils (CECs) are education policy advisory bodies responsible for, among other things, reviewing and evaluating","2019-11-22T20:47:43.000Z",692,"Education"
"hqhh-iv7p","Hazard Mitigation Plan - Mitigation Actions Database (Lines)","dataset","New York City’s comprehensive effort to reduce or eliminate potential losses from the hazards described in the Hazard Specific section of the website. The map includes existing and completed mitigatio","2024-08-27T04:48:59.000Z",692,"City Government"
"kkng-ugna","2019-20 School Quality Guide Early Childhood","dataset","The School Quality Reports share information about school performance, set expectations for schools, and promote school improvement.   These reports include information from multiple sources, includin","2024-11-26T23:11:05.000Z",691,"Education"
"kgzj-pjna","Off-Year and Special Elections Contribution","dataset","This dataset contains each contribution to a campaign during an off-year or special election.","2024-01-11T14:26:27.000Z",690,"City Government"
"rsnp-rdyf","Quarterly Borrowing Schedule","dataset","This dataset shows the amount of borrowing per quarter, broken down by both long and short term borrowing type and by type of debt issuer. Amounts are in billions.  This dataset is updated four times ","2026-05-19T13:59:09.000Z",689,"City Government"
"wcpw-9chs","Asset Management Executive Summary - State of Good Repair Needs (Capital Eligible)","dataset","This dataset contains information for a select number of agencies. It shows the estimated spending necessary to preserve the structural integrity for each of their fixed assets which meet the criteria","2025-10-23T14:56:46.000Z",689,"City Government"
"mvn6-575n","2020 - 2021 Remote Learning Legislation Device Request","dataset","For fall 2020, when buildings reopened  and students were able to return on-site, schools were advised to review any requests from families submitted via the remote learning device form and conduct an","2024-11-26T23:08:26.000Z",688,"Education"
"9tnu-6rdi","High School Equivalency (HSE) Diplomas Awarded to NYCHA Residents by NYCHA Development – Local Law 163","dataset","This datasets contains information about NYCHA residents who earned a high school equivalency (HSE) diploma in a given year. Only Pathways to Graduation HSE graduates are included. Pathways to Graduat","2025-12-02T16:16:46.000Z",688,"Social Services"
"bwhw-9jek","Verified Locations for NYC City-Funded Social Service Contracts FY2018 (Service Taxomony)","dataset","An agency-verified dataset of City-funded contracted social service provision locations.","2022-05-09T22:27:21.000Z",687,"City Government"
"vrs9-g7kz","2017 Diversity Report Pre-Kindergarten","dataset","","2024-11-26T23:08:43.000Z",686,"Education"
"basd-2jwn","Official Fundraising by City Agencies","dataset","Each City agency is required by rule of the Conflicts of Interest Board to disclose all not-for-profit organizations for which the agency solicits donations.  This dataset lists all such organizations","2025-08-04T14:05:13.000Z",684,"City Government"
"aejp-3ws7","Local Law 22 of 2015 Worker Cooperative Reports","dataset","The report includes the following: the number and total dollar value of City contracts awarded to worker cooperatives, disaggregated by agency and type of business; the number and total dollar value o","2020-04-25T02:37:06.000Z",684,"City Government"
"mpbx-6c9k","Mayor's Office to End Domestic and Gender-Based Violence Annual  Report on Outreach to Cosmetologists","dataset","This data set contains count data related to outreach to cosmetologists by the Mayor's Office to End Domestic and Gender-Based Violence (ENDGBV) by fiscal year. The data includes the following: the nu","2026-02-24T14:09:06.000Z",684,"Public Safety"
"q7kr-hyux","2001 Staten Island Orthoimagery","href","The Department of Information Technology and Telecommunications, GIS Unit, is providing the raw orthoimagery for download. This orthoimagery is used to create the Aerial Photography Tile Layer service","2022-09-23T19:23:07.000Z",684,"City Government"
"q7r2-64fm","2015 2016 Student Discipline Annual Report - Students In Temporary Housing","dataset","Student Discipline Annual Report - Students In Temporary Housing","2024-11-26T23:13:54.000Z",683,"Education"
"5jwd-xj5z","Preferred Source Procurements FY15","dataset","","2020-02-08T01:21:07.000Z",683,"City Government"
"h28n-r45y","2021_Prelim_Avg_ClassSize_City","dataset","2021 Preliminary average class size aggregated by city","2024-11-26T23:07:03.000Z",682,"Education"
"xrcf-rh2g","TLC Authorized Wheelchair Passenger Assistance Training Providers (Map)","map","This is a list of authorized providers who offer the passenger assistance and wheelchair accessible vehicle training course that all new TLC driver license applicants (Yellow & Green Taxicab, Livery, ","2026-04-24T14:30:10.000Z",682,"Transportation"
"39qw-754y","Constituent Services","dataset","","2019-02-12T22:33:31.000Z",681,"City Government"
"uafj-ik29","NYPD Officer Profile - Disciplinary History Charges","dataset","Table containing detailed information related to the Uniformed Member of Service’s disciplinary history.  This dataset includes individual charges for each UMOS.  For any given incident, multiple char","2026-05-18T14:41:56.000Z",681,"Public Safety"
"756x-9djt","FY20 NYCDOE OFNS Report to City Council","dataset","Data is provided for all meals served under normal school meal programs, from the beginning of the year through the final day of in-person instruction, March 13, 2020.","2024-11-26T23:15:02.000Z",679,"Education"
"qe6k-pu9t","FY2019 MMR Agency Services and Goals","dataset","Goals and services for agencies as defined by the Mayor's Management Report (MMR)","2022-05-09T22:27:39.000Z",678,"City Government"
"dw8c-pxy2","2012 - 2013 High School Progress Report","dataset","New York City Department of Education 2012 - 2013 High School Progress Report.","2024-11-26T23:10:59.000Z",678,"Education"
"szn6-bbuk","2017 - 2018 November2017 Avg Class Size School PTR - Open Data Portal","dataset","Pupil Teacher Ratio","2024-11-26T23:05:38.000Z",676,"Education"
"5e7x-8jy6","2017 Public Data File Parents","dataset","2017 NYC School Survey parent data for all schools;  Each year, all parents, teachers, and students in grades 6-12 take the NYC School Survey. The survey is aligned to the DOE's Framework for Great Sc","2024-11-26T23:14:45.000Z",676,"Education"
"qhkz-4dqm","Citywide Mobility Survey - Vehicle 2024","dataset","The Citywide Mobility Survey (CMS) is NYC DOT's annual travel survey to assess the travel behavior, preferences, and attitudes of NYC residents. It is composed of 5 linked data tables. For further inf","2026-04-01T14:29:03.000Z",676,"Transportation"
"6ez8-za84","Health Center Districts","dataset","Health center service area boundaries for New York City. Health Center service areas are aggregates of health areas and are used for reporting health statistics. They were created by the NYC Departmen","2026-03-09T20:48:19.000Z",675,"City Government"
"4pta-f4ca","Summer Sports Experience and ""Kids in Motion"" Programming: 2022 to current","dataset","The Kids in Motion (KIM) program provides free activities in NYC’s playgrounds, including organized sports, games, fitness demos, and board games. The Summer Sports Experience (SSE) program, which pro","2026-05-19T17:46:24.000Z",675,"Recreation"
"35j5-n34v","ZIP Code Tabulation Areas","dataset","This is a subset of ZIP Code Tabulation Areas or ZCTAs (pronounced zik-tahs) that fall within New York City. ZCTAs are a geographic product of the U.S. Census Bureau created to allow mapping, display,","2026-05-05T20:49:39.000Z",673,"City Government"
"xjtr-h2x2","Historical Medallion Drivers – Passenger Assistance Trained 2018","dataset","This list contains information on the status of current medallion drivers who had completed Passenger Assistance Training. This list is accurate to the date and time represented in the Last Date Updat","2022-05-09T22:28:13.000Z",672,"Transportation"
"8gg9-r4mt","2018 - 2019  Average Class Size Report School K-8","dataset","2018-19 Preliminary Class Size Report School K-8 Average Class Size 

General Education and Integrated Co-Teaching (ICT) classes and course sections with more than 100 students or fewer than seven s","2024-11-26T23:09:50.000Z",671,"Education"
"evir-bydt","2018-2019 Students, Applications, Admissions & Offers LL72","dataset","2018-2019 report on school applications, offers of admission, enrollment and school seats available for high school, Pre-K, kindergarten and middle school admissions only.","2024-11-26T23:05:25.000Z",669,"Education"
"8532-9v5k","2020 DOE Kindergarten Admissions Guide","dataset","Directory of Department of Education Elementary Schools in 2020.","2024-11-26T23:05:10.000Z",662,"Education"
"fkec-mjr6","DOHMH Cryptosporidiosis by Race/Ethnicity, Age Group, and Borough of Residence","dataset","Cryptosporidiosis, number of cases and annual case rate per 100, 000 population by race/ethnicity, age group and borough of residence, New York City, 2000 - 2025.","2026-03-13T16:26:11.000Z",661,"Health"
"6gzn-qtm3","2018-2019 PK For All Demographic Snapshot","dataset","2015-16 to 2018-19  Demographic Snapshot by Pre-K for All Site","2024-11-26T23:08:55.000Z",661,"Education"
"2ji4-fd5z","NYCgov Poverty Measure Data (2005)","dataset","American Community Survey Public Use Micro Sample, augmented by NYC Opportunity","2022-05-09T22:27:14.000Z",660,"City Government"
"rdjw-z878","CBO Expense Report","dataset","Annual Capacity Building Oversight spend and budget.","2020-04-25T02:36:55.000Z",660,"City Government"
"denm-3mvn","Runaway and Homeless Youth (RHY) Streamlined Referrals (Local Law 81)","dataset","This dataset provides data on DYCD Runaway & Homeless Youth referrals to DHS shelters. For more information about programs, visit https://www1.nyc.gov/site/dycd/services/services.page and https://disc","2025-10-20T14:11:15.000Z",659,"Social Services"
"eqxx-j5y8","VZV Speed Humps","map","Speed Humps are a raised area of a roadway designed to reduce vehicle speeds. Dates reflect the first time a speed hump was installed at a location, subsequent removals and/or re-installations are not","2026-05-01T10:25:04.000Z",659,"Transportation"
"pknx-dgka","2015-16 Class Size Report - K To 8 Average","dataset","","2024-11-26T23:10:39.000Z",658,"Education"
"v6g5-uh5z","FY2018 MMR Agency Services and Goals","dataset","Goals and services for agencies as defined by the Mayor's Management Report (MMR)","2022-05-09T22:27:37.000Z",658,"City Government"
"yf4t-7qtx","2021_Prelim_Distribution_ClassSize_Borough","dataset","2021 Preliminary class size distribution aggregated by borough","2024-11-26T23:15:54.000Z",657,"Education"
"5tgd-xk3z","Hepatitis B & C Surveillance Registry","dataset","Case counts of people newly reported with Chronic Hepatitis B and C. This surveillance data includes all confirmed and probable cases. NYC Heath Code §11.03(a) and §13.03(b) require that clinical labo","2025-04-10T14:54:20.000Z",656,"Health"
"r9cu-9r7b","NYC Planimetric Database: Transportation Structures","dataset","Planimetric basemap layer containing transportation structures features.	

Please see the following link for additional documentation- https://github.com/CityOfNewYork/nyc-planimetrics/blob/master/C","2025-12-10T16:13:44.000Z",624,"City Government"
"thjb-fm53","2015 2016 EMS Transports Final Student Race","dataset","EMS Transports by Student Race","2024-11-26T23:09:40.000Z",654,"Education"
"p7kk-jjry","Parks Signs Map","map","One row of data represents a physical Sign (its location and attributes) that was surveyed or installed by NYC Parks. Data is collected and udpated on an ongoing basis per updates to signage policies,","2026-05-18T13:55:52.000Z",654,"Recreation"
"i6xf-7bqx","2021_Prelim_Distribution_ClassSize_City","dataset","2021 Preliminary class size distribution aggregated by city","2024-11-26T23:05:03.000Z",652,"Education"
"dimy-qyej","Bicycle Parking Shelters","dataset","DOT, in coordination with our Coordinated Street Furniture vendor, JCDecaux, has installed bicycle parking shelters around the City. Each shelter contains stainless steel bike racks for eight bikes. T","2026-03-24T15:27:17.000Z",652,"Transportation"
"jvnx-z9de","2010 Orthoimagery Brooklyn - 1 of 2","href","The Department of Information Technology and Telecommunications, GIS Unit, is providing the raw orthoimagery for download. This orthoimagery is used to create the Aerial Photography Tile Layer service","2022-09-23T19:23:07.000Z",651,"City Government"
"jzdn-258f","FY2018 PMMR Agency Services and Goals","dataset","Services and goals for agencies as defined by the Preliminary Mayor's Management Report (PMMR)","2022-05-09T22:27:38.000Z",649,"City Government"
"x3kb-2vbv","2015-2016 Class Size Report - Pupil To Teacher Ratio","dataset","Class Size Report - Pupil To Teacher Ratio","2024-11-26T23:13:24.000Z",648,"Education"
"7w73-8bcz","Leaning Bars (Map)","map","Resting bars for Select Bus Service stops.","2021-12-09T21:11:14.000Z",647,"Transportation"
"6hbv-tek4","NYC Planimetric Database: Hydrography Structures","dataset","Planimetric basemap layer containing hydrography structures. 

Please see the following link for additional documentation- https://github.com/CityOfNewYork/nyc-planimetrics/blob/master/Capture_Rules","2025-12-10T16:17:50.000Z",644,"City Government"
"avh4-h5hx","BP Appointments - HHC Community Advisory Boards (CAB)","dataset","This dates set represents Brooklyn Borough President's appointees to HHC Community Advisory Board.","2019-11-22T20:47:01.000Z",643,"Health"
"ifu9-zqkd","NYC Parks Forest Restoration Planting Sites","dataset","The polygons in this dataset show mapped forest restoration planting polygons. These polygons depict areas where invasive plants were removed and native trees and/or shrubs were planted under the purv","2025-10-31T20:58:56.000Z",642,"Environment"
"4snd-in5m","2015 2016 EMS Transports Final Student Date Of Birth","dataset","EMS Transports by Student Date of Birth","2024-11-26T23:13:25.000Z",641,"Education"
"u3t3-74n4","Outdoor Learning - Streets Locations Map (Historical)","map","New York City is offering an Outdoor Learning program that allows schools to use the roadbed of the street for classes and social distancing during the COVID-19 crisis. Outdoor Learning - Streets (OL-","2022-05-11T17:28:33.000Z",639,"Transportation"
"w7sh-mt94","2080s Mean Sea Level Rise Projections","dataset","Sea level rise projections for New York City in the 2080s from the New York City Panel on Climate Change (2019).","2026-04-21T13:16:32.000Z",639,"Environment"
"sjy3-nf9e","2014 Orthoimagery Queens - 1 of 2","href","The Department of Information Technology and Telecommunications, GIS Unit, is providing the raw orthoimagery for download. This orthoimagery is used to create the Aerial Photography Tile Layer service","2022-09-23T19:23:05.000Z",637,"City Government"
"bzri-pz9j","2010 Orthoimagery Queens - 1 of 2","href","The Department of Information Technology and Telecommunications, GIS Unit, is providing the raw orthoimagery for download. This orthoimagery is used to create the Aerial Photography Tile Layer service","2022-09-23T19:23:02.000Z",635,"City Government"
"e76w-s8gb","2010 Orthoimagery Brooklyn - 2 of 2","href","The Department of Information Technology and Telecommunications, GIS Unit, is providing the raw orthoimagery for download. This orthoimagery is used to create the Aerial Photography Tile Layer service","2022-09-23T19:23:02.000Z",635,"City Government"
